Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Data_Clean,Year,Month,Month_Name,Quarter,Week_Number,Holiday_Status
28,26-03-2010,1245269.0,0,60.06,3.083,126.6051,13.975,2010-03-26,2010,3,March,Q1,12,Non-Holiday
28,2/4/2010,1441559.0,0,59.84,3.086,126.6035,14.099,2010-04-02,2010,4,April,Q2,13,Non-Holiday
28,9/4/2010,1382359.0,0,59.25,3.09,126.6019,14.099,2010-04-09,2010,4,April,Q2,14,Non-Holiday
28,16-04-2010,1268241.0,0,64.95,3.109,126.5621,14.099,2010-04-16,2010,4,April,Q2,15,Non-Holiday
28,23-04-2010,1244177.0,0,64.55,3.05,126.4713,14.099,2010-04-23,2010,4,April,Q2,16,Non-Holiday
28,30-04-2010,1186971.0,0,67.38,3.105,126.3806,14.099,2010-04-30,2010,4,April,Q2,17,Non-Holiday
28,7/5/2010,1532893.0,0,70.15,3.127,126.2898,14.099,2010-05-07,2010,5,May,Q2,18,Non-Holiday
28,14-05-2010,1245899.0,0,68.44,3.145,126.2085,14.099,2010-05-14,2010,5,May,Q2,19,Non-Holiday
28,21-05-2010,1217924.0,0,76.2,3.12,126.1844,14.099,2010-05-21,2010,5,May,Q2,20,Non-Holiday
28,28-05-2010,1176588.0,0,67.84,3.058,126.1602,14.099,2010-05-28,2010,5,May,Q2,21,Non-Holiday
28,4/6/2010,1543678.0,0,81.39,2.941,126.1361,14.099,2010-06-04,2010,6,June,Q2,22,Non-Holiday
28,11/6/2010,1348995.0,0,90.84,2.949,126.1119,14.099,2010-06-11,2010,6,June,Q2,23,Non-Holiday
28,18-06-2010,1267619.0,0,81.06,3.043,126.114,14.099,2010-06-18,2010,6,June,Q2,24,Non-Holiday
28,25-06-2010,1231025.0,0,87.27,3.084,126.1266,14.099,2010-06-25,2010,6,June,Q2,25,Non-Holiday
28,2/7/2010,1399960.0,0,91.98,3.105,126.1392,14.18,2010-07-02,2010,7,July,Q3,26,Non-Holiday
28,9/7/2010,1340294.0,0,90.37,3.1,126.1518,14.18,2010-07-09,2010,7,July,Q3,27,Non-Holiday
28,16-07-2010,1225336.0,0,97.18,3.094,126.1498,14.18,2010-07-16,2010,7,July,Q3,28,Non-Holiday
28,23-07-2010,1205885.0,0,99.22,3.112,126.1284,14.18,2010-07-23,2010,7,July,Q3,29,Non-Holiday
28,30-07-2010,1150205.0,0,96.31,3.017,126.1069,14.18,2010-07-30,2010,7,July,Q3,30,Non-Holiday
28,6/8/2010,1523101.0,0,92.95,3.123,126.0855,14.18,2010-08-06,2010,8,August,Q3,31,Non-Holiday
28,13-08-2010,1218688.0,0,87.01,3.159,126.064,14.18,2010-08-13,2010,8,August,Q3,32,Non-Holiday
28,20-08-2010,1195898.0,0,92.81,3.041,126.0766,14.18,2010-08-20,2010,8,August,Q3,33,Non-Holiday
28,27-08-2010,1191586.0,0,93.19,3.129,126.0893,14.18,2010-08-27,2010,8,August,Q3,34,Non-Holiday
28,3/9/2010,1523411.0,0,83.12,3.087,126.1019,14.18,2010-09-03,2010,9,September,Q3,35,Non-Holiday
28,10/9/2010,1246062.0,1,83.63,3.044,126.1146,14.18,2010-09-10,2010,9,September,Q3,36,Holiday
28,17-09-2010,1159812.0,0,82.45,3.028,126.1455,14.18,2010-09-17,2010,9,September,Q3,37,Non-Holiday
28,24-09-2010,1111797.0,0,81.77,2.939,126.19,14.18,2010-09-24,2010,9,September,Q3,38,Non-Holiday
28,1/10/2010,1203080.0,0,85.2,3.001,126.2346,14.313,2010-10-01,2010,10,October,Q4,39,Non-Holiday
28,8/10/2010,1334572.0,0,71.82,3.013,126.2792,14.313,2010-10-08,2010,10,October,Q4,40,Non-Holiday
28,15-10-2010,1158063.0,0,75.0,2.976,126.3267,14.313,2010-10-15,2010,10,October,Q4,41,Non-Holiday
28,22-10-2010,1120619.0,0,68.85,3.014,126.3815,14.313,2010-10-22,2010,10,October,Q4,42,Non-Holiday
28,29-10-2010,1231688.0,0,61.09,3.016,126.4364,14.313,2010-10-29,2010,10,October,Q4,43,Non-Holiday
28,5/11/2010,1501663.0,0,65.49,3.129,126.4913,14.313,2010-11-05,2010,11,November,Q4,44,Non-Holiday
28,12/11/2010,1266460.0,0,57.79,3.13,126.5462,14.313,2010-11-12,2010,11,November,Q4,45,Non-Holiday
28,19-11-2010,1179316.0,0,58.18,3.161,126.6072,14.313,2010-11-19,2010,11,November,Q4,46,Non-Holiday
28,26-11-2010,1937034.0,1,47.66,3.162,126.6693,14.313,2010-11-26,2010,11,November,Q4,47,Holiday
28,3/12/2010,1447916.0,0,43.33,3.041,126.7313,14.313,2010-12-03,2010,12,December,Q4,48,Non-Holiday
28,10/12/2010,1466164.0,0,50.01,3.203,126.7934,14.313,2010-12-10,2010,12,December,Q4,49,Non-Holiday
28,17-12-2010,1510444.0,0,52.77,3.236,126.8795,14.313,2010-12-17,2010,12,December,Q4,50,Non-Holiday
28,24-12-2010,2026026.0,0,52.02,3.236,126.9836,14.313,2010-12-24,2010,12,December,Q4,51,Non-Holiday
28,31-12-2010,1090559.0,1,45.64,3.148,127.0877,14.313,2010-12-31,2010,12,December,Q4,52,Holiday
28,7/1/2011,1402902.0,0,37.64,3.287,127.1918,14.021,2011-01-07,2011,1,January,Q1,1,Non-Holiday
28,14-01-2011,1098287.0,0,43.15,3.312,127.3009,14.021,2011-01-14,2011,1,January,Q1,2,Non-Holiday
28,21-01-2011,1079669.0,0,53.53,3.223,127.4405,14.021,2011-01-21,2011,1,January,Q1,3,Non-Holiday
28,28-01-2011,1127860.0,0,50.74,3.342,127.58,14.021,2011-01-28,2011,1,January,Q1,4,Non-Holiday
28,4/2/2011,1564897.0,0,45.14,3.348,127.7196,14.021,2011-02-04,2011,2,February,Q1,5,Non-Holiday
28,11/2/2011,1397301.0,1,51.3,3.381,127.8591,14.021,2011-02-11,2011,2,February,Q1,6,Holiday
28,18-02-2011,1514829.0,0,53.35,3.43,127.9953,14.021,2011-02-18,2011,2,February,Q1,7,Non-Holiday
28,25-02-2011,1311797.0,0,48.45,3.53,128.13,14.021,2011-02-25,2011,2,February,Q1,8,Non-Holiday
28,4/3/2011,1723737.0,0,51.72,3.674,128.2648,14.021,2011-03-04,2011,3,March,Q1,9,Non-Holiday
28,11/3/2011,1380836.0,0,57.75,3.818,128.3995,14.021,2011-03-11,2011,3,March,Q1,10,Non-Holiday
28,18-03-2011,1286414.0,0,64.21,3.692,128.5122,14.021,2011-03-18,2011,3,March,Q1,11,Non-Holiday
28,25-03-2011,1201060.0,0,54.4,3.909,128.6161,14.021,2011-03-25,2011,3,March,Q1,12,Non-Holiday
28,1/4/2011,1336838.0,0,63.63,3.772,128.7199,13.736,2011-04-01,2011,4,April,Q2,13,Non-Holiday
28,8/4/2011,1414714.0,0,64.47,4.003,128.8238,13.736,2011-04-08,2011,4,April,Q2,14,Non-Holiday
28,15-04-2011,1240126.0,0,57.63,3.868,128.9107,13.736,2011-04-15,2011,4,April,Q2,15,Non-Holiday
28,22-04-2011,1297452.0,0,72.12,4.134,128.9553,13.736,2011-04-22,2011,4,April,Q2,16,Non-Holiday
28,29-04-2011,1222368.0,0,68.27,4.151,128.9999,13.736,2011-04-29,2011,4,April,Q2,17,Non-Holiday
28,6/5/2011,1515890.0,0,68.4,4.193,129.0444,13.736,2011-05-06,2011,5,May,Q2,18,Non-Holiday
28,13-05-2011,1253316.0,0,70.93,4.202,129.089,13.736,2011-05-13,2011,5,May,Q2,19,Non-Holiday
28,20-05-2011,1151282.0,0,66.59,4.169,129.0757,13.736,2011-05-20,2011,5,May,Q2,20,Non-Holiday
28,27-05-2011,1160044.0,0,76.67,4.087,129.0624,13.736,2011-05-27,2011,5,May,Q2,21,Non-Holiday
28,3/6/2011,1403779.0,0,71.81,4.031,129.049,13.736,2011-06-03,2011,6,June,Q2,22,Non-Holiday
28,10/6/2011,1339973.0,0,78.72,3.981,129.0357,13.736,2011-06-10,2011,6,June,Q2,23,Non-Holiday
28,17-06-2011,1268503.0,0,86.84,3.935,129.0432,13.736,2011-06-17,2011,6,June,Q2,24,Non-Holiday
28,24-06-2011,1208809.0,0,88.95,3.898,129.0663,13.736,2011-06-24,2011,6,June,Q2,25,Non-Holiday
28,1/7/2011,1319055.0,0,89.85,3.842,129.0894,13.503,2011-07-01,2011,7,July,Q3,26,Non-Holiday
28,8/7/2011,1459656.0,0,89.9,3.705,129.1125,13.503,2011-07-08,2011,7,July,Q3,27,Non-Holiday
28,15-07-2011,1197373.0,0,88.1,3.692,129.1338,13.503,2011-07-15,2011,7,July,Q3,28,Non-Holiday
28,22-07-2011,1165871.0,0,91.17,3.794,129.1508,13.503,2011-07-22,2011,7,July,Q3,29,Non-Holiday
28,29-07-2011,1114530.0,0,93.29,3.805,129.1677,13.503,2011-07-29,2011,7,July,Q3,30,Non-Holiday
28,5/8/2011,1523871.0,0,90.61,3.803,129.1846,13.503,2011-08-05,2011,8,August,Q3,31,Non-Holiday
28,12/8/2011,1218765.0,0,91.04,3.701,129.2016,13.503,2011-08-12,2011,8,August,Q3,32,Non-Holiday
28,19-08-2011,1200020.0,0,91.74,3.743,129.2406,13.503,2011-08-19,2011,8,August,Q3,33,Non-Holiday
28,26-08-2011,1166480.0,0,94.61,3.74,129.2833,13.503,2011-08-26,2011,8,August,Q3,34,Non-Holiday
28,2/9/2011,1468871.0,0,93.66,3.798,129.3259,13.503,2011-09-02,2011,9,September,Q3,35,Non-Holiday
28,9/9/2011,1310087.0,1,88.0,3.913,129.3686,13.503,2011-09-09,2011,9,September,Q3,36,Holiday
28,16-09-2011,1159212.0,0,76.36,3.918,129.4306,13.503,2011-09-16,2011,9,September,Q3,37,Non-Holiday
28,23-09-2011,1109106.0,0,82.95,3.789,129.5183,13.503,2011-09-23,2011,9,September,Q3,38,Non-Holiday
28,30-09-2011,1120732.0,0,83.26,3.877,129.6061,13.503,2011-09-30,2011,9,September,Q3,39,Non-Holiday
28,7/10/2011,1557315.0,0,70.44,3.827,129.6938,12.89,2011-10-07,2011,10,October,Q4,40,Non-Holiday
28,14-10-2011,1220985.0,0,67.31,3.805,129.7706,12.89,2011-10-14,2011,10,October,Q4,41,Non-Holiday
28,21-10-2011,1203172.0,0,73.05,3.842,129.7822,12.89,2011-10-21,2011,10,October,Q4,42,Non-Holiday
28,28-10-2011,1242746.0,0,67.41,3.727,129.7937,12.89,2011-10-28,2011,10,October,Q4,43,Non-Holiday
28,4/11/2011,1576655.0,0,59.77,3.828,129.8052,12.89,2011-11-04,2011,11,November,Q4,44,Non-Holiday
28,11/11/2011,1402655.0,0,48.76,3.824,129.8167,12.89,2011-11-11,2011,11,November,Q4,45,Non-Holiday
28,18-11-2011,1255081.0,0,54.2,3.813,129.8268,12.89,2011-11-18,2011,11,November,Q4,46,Non-Holiday
28,25-11-2011,1929738.0,1,53.25,3.622,129.8364,12.89,2011-11-25,2011,11,November,Q4,47,Holiday
28,2/12/2011,1368130.0,0,52.5,3.701,129.846,12.89,2011-12-02,2011,12,December,Q4,48,Non-Holiday
28,9/12/2011,1467024.0,0,42.17,3.644,129.8555,12.89,2011-12-09,2011,12,December,Q4,49,Non-Holiday
28,16-12-2011,1429955.0,0,43.29,3.6,129.8981,12.89,2011-12-16,2011,12,December,Q4,50,Non-Holiday
28,23-12-2011,1796204.0,0,45.4,3.541,129.9845,12.89,2011-12-23,2011,12,December,Q4,51,Non-Holiday
28,30-12-2011,1270037.0,1,44.64,3.428,130.071,12.89,2011-12-30,2011,12,December,Q4,52,Holiday
28,6/1/2012,1466046.0,0,50.43,3.599,130.1575,12.187,2012-01-06,2012,1,January,Q1,1,Non-Holiday
28,13-01-2012,1161190.0,0,48.07,3.657,130.244,12.187,2012-01-13,2012,1,January,Q1,2,Non-Holiday
28,20-01-2012,1129540.0,0,46.2,3.66,130.2792,12.187,2012-01-20,2012,1,January,Q1,3,Non-Holiday
28,27-01-2012,1132948.0,0,50.43,3.675,130.3145,12.187,2012-01-27,2012,1,January,Q1,4,Non-Holiday
28,3/2/2012,1531599.0,0,50.58,3.702,130.3497,12.187,2012-02-03,2012,2,February,Q1,5,Non-Holiday
28,10/2/2012,1572966.0,1,52.27,3.722,130.3849,12.187,2012-02-10,2012,2,February,Q1,6,Holiday
28,17-02-2012,1501504.0,0,51.8,3.781,130.4546,12.187,2012-02-17,2012,2,February,Q1,7,Non-Holiday
28,24-02-2012,1323488.0,0,53.13,3.95,130.5502,12.187,2012-02-24,2012,2,February,Q1,8,Non-Holiday
28,2/3/2012,1451741.0,0,52.27,4.178,130.6458,12.187,2012-03-02,2012,3,March,Q1,9,Non-Holiday
28,9/3/2012,1680764.0,0,54.54,4.25,130.7414,12.187,2012-03-09,2012,3,March,Q1,10,Non-Holiday
28,16-03-2012,1337875.0,0,64.44,4.273,130.8262,12.187,2012-03-16,2012,3,March,Q1,11,Non-Holiday
28,23-03-2012,1216059.0,0,56.26,4.038,130.8966,12.187,2012-03-23,2012,3,March,Q1,12,Non-Holiday
28,30-03-2012,1209524.0,0,64.36,4.294,130.9671,12.187,2012-03-30,2012,3,March,Q1,13,Non-Holiday
28,6/4/2012,1559593.0,0,64.05,4.121,131.0375,11.627,2012-04-06,2012,4,April,Q2,14,Non-Holiday
28,13-04-2012,1290685.0,0,64.28,4.254,131.108,11.627,2012-04-13,2012,4,April,Q2,15,Non-Holiday
28,20-04-2012,1180797.0,0,66.73,4.222,131.1173,11.627,2012-04-20,2012,4,April,Q2,16,Non-Holiday
28,27-04-2012,1170456.0,0,77.99,4.193,131.1267,11.627,2012-04-27,2012,4,April,Q2,17,Non-Holiday
28,4/5/2012,1450629.0,0,76.03,4.171,131.136,11.627,2012-05-04,2012,5,May,Q2,18,Non-Holiday
28,11/5/2012,1264575.0,0,77.27,4.186,131.1453,11.627,2012-05-11,2012,5,May,Q2,19,Non-Holiday
28,18-05-2012,1213310.0,0,84.51,4.11,131.0983,11.627,2012-05-18,2012,5,May,Q2,20,Non-Holiday
28,25-05-2012,1151214.0,0,83.84,4.293,131.0288,11.627,2012-05-25,2012,5,May,Q2,21,Non-Holiday
28,1/6/2012,1245481.0,0,78.11,4.277,130.9592,11.627,2012-06-01,2012,6,June,Q2,22,Non-Holiday
28,8/6/2012,1440688.0,0,84.83,4.103,130.8897,11.627,2012-06-08,2012,6,June,Q2,23,Non-Holiday
28,15-06-2012,1229761.0,0,85.94,4.144,130.8295,11.627,2012-06-15,2012,6,June,Q2,24,Non-Holiday
28,22-06-2012,1180672.0,0,91.61,4.014,130.7929,11.627,2012-06-22,2012,6,June,Q2,25,Non-Holiday
28,29-06-2012,1129032.0,0,90.47,3.875,130.7563,11.627,2012-06-29,2012,6,June,Q2,26,Non-Holiday
28,6/7/2012,1500864.0,0,89.13,3.765,130.7196,10.926,2012-07-06,2012,7,July,Q3,27,Non-Holiday
28,13-07-2012,1179915.0,0,95.61,3.723,130.683,10.926,2012-07-13,2012,7,July,Q3,28,Non-Holiday
28,20-07-2012,1149427.0,0,85.53,3.726,130.7013,10.926,2012-07-20,2012,7,July,Q3,29,Non-Holiday
28,27-07-2012,1135035.0,0,93.47,3.769,130.7196,10.926,2012-07-27,2012,7,July,Q3,30,Non-Holiday
28,3/8/2012,1376520.0,0,88.16,3.76,130.7379,10.926,2012-08-03,2012,8,August,Q3,31,Non-Holiday
28,10/8/2012,1269113.0,0,95.91,3.811,130.7562,10.926,2012-08-10,2012,8,August,Q3,32,Non-Holiday
28,17-08-2012,1184198.0,0,94.87,4.002,130.791,10.926,2012-08-17,2012,8,August,Q3,33,Non-Holiday
28,24-08-2012,1199310.0,0,85.32,4.055,130.8382,10.926,2012-08-24,2012,8,August,Q3,34,Non-Holiday
28,31-08-2012,1227119.0,0,89.78,4.093,130.8854,10.926,2012-08-31,2012,8,August,Q3,35,Non-Holiday
28,7/9/2012,1469694.0,1,88.52,4.124,130.9325,10.926,2012-09-07,2012,9,September,Q3,36,Holiday
28,14-09-2012,1124661.0,0,83.64,4.133,130.9777,10.926,2012-09-14,2012,9,September,Q3,37,Non-Holiday
28,21-09-2012,1135340.0,0,82.97,4.125,131.0103,10.926,2012-09-21,2012,9,September,Q3,38,Non-Holiday
28,28-09-2012,1129509.0,0,81.22,3.966,131.043,10.926,2012-09-28,2012,9,September,Q3,39,Non-Holiday
28,5/10/2012,1462941.0,0,81.61,3.966,131.0757,10.199,2012-10-05,2012,10,October,Q4,40,Non-Holiday
28,12/10/2012,1205537.0,0,71.74,4.468,131.1083,10.199,2012-10-12,2012,10,October,Q4,41,Non-Holiday
28,19-10-2012,1143724.0,0,68.66,4.449,131.15,10.199,2012-10-19,2012,10,October,Q4,42,Non-Holiday
28,26-10-2012,1213861.0,0,65.95,4.301,131.1931,10.199,2012-10-26,2012,10,October,Q4,43,Non-Holiday
29,5/2/2010,538634.0,0,24.36,2.788,131.5279,10.064,2010-02-05,2010,2,February,Q1,5,Non-Holiday
29,12/2/2010,529673.0,1,28.14,2.771,131.5866,10.064,2010-02-12,2010,2,February,Q1,6,Holiday
29,19-02-2010,542399.0,0,31.96,2.747,131.637,10.064,2010-02-19,2010,2,February,Q1,7,Non-Holiday
29,26-02-2010,488418.0,0,35.98,2.753,131.686,10.064,2010-02-26,2010,2,February,Q1,8,Non-Holiday
29,5/3/2010,535088.0,0,36.82,2.766,131.735,10.064,2010-03-05,2010,3,March,Q1,9,Non-Holiday
29,12/3/2010,519042.0,0,43.43,2.805,131.784,10.064,2010-03-12,2010,3,March,Q1,10,Non-Holiday
29,19-03-2010,496852.0,0,46.03,2.834,131.8243,10.064,2010-03-19,2010,3,March,Q1,11,Non-Holiday
29,26-03-2010,552985.0,0,48.56,2.831,131.8631,10.064,2010-03-26,2010,3,March,Q1,12,Non-Holiday
29,2/4/2010,599629.0,0,44.96,2.826,131.902,10.16,2010-04-02,2010,4,April,Q2,13,Non-Holiday
29,9/4/2010,569937.0,0,57.06,2.849,131.9408,10.16,2010-04-09,2010,4,April,Q2,14,Non-Holiday
29,16-04-2010,509101.0,0,51.14,2.885,131.9809,10.16,2010-04-16,2010,4,April,Q2,15,Non-Holiday
29,23-04-2010,505330.0,0,51.04,2.895,132.0227,10.16,2010-04-23,2010,4,April,Q2,16,Non-Holiday
29,30-04-2010,501013.0,0,50.96,2.935,132.0644,10.16,2010-04-30,2010,4,April,Q2,17,Non-Holiday
29,7/5/2010,568497.0,0,63.81,2.981,132.1062,10.16,2010-05-07,2010,5,May,Q2,18,Non-Holiday
29,14-05-2010,518941.0,0,50.99,2.983,132.1521,10.16,2010-05-14,2010,5,May,Q2,19,Non-Holiday
29,21-05-2010,502022.0,0,59.99,2.961,132.223,10.16,2010-05-21,2010,5,May,Q2,20,Non-Holiday
29,28-05-2010,577628.0,0,65.64,2.906,132.2939,10.16,2010-05-28,2010,5,May,Q2,21,Non-Holiday
29,4/6/2010,588018.0,0,69.49,2.857,132.3648,10.16,2010-06-04,2010,6,June,Q2,22,Non-Holiday
29,11/6/2010,540717.0,0,65.01,2.83,132.4357,10.16,2010-06-11,2010,6,June,Q2,23,Non-Holiday
29,18-06-2010,558732.0,0,67.13,2.805,132.4733,10.16,2010-06-18,2010,6,June,Q2,24,Non-Holiday
29,25-06-2010,585549.0,0,74.37,2.81,132.4976,10.16,2010-06-25,2010,6,June,Q2,25,Non-Holiday
29,2/7/2010,581474.0,0,72.88,2.815,132.5219,10.409,2010-07-02,2010,7,July,Q3,26,Non-Holiday
29,9/7/2010,563449.0,0,79.22,2.806,132.5461,10.409,2010-07-09,2010,7,July,Q3,27,Non-Holiday
29,16-07-2010,512292.0,0,76.3,2.796,132.5668,10.409,2010-07-16,2010,7,July,Q3,28,Non-Holiday
29,23-07-2010,506502.0,0,76.91,2.784,132.5826,10.409,2010-07-23,2010,7,July,Q3,29,Non-Holiday
29,30-07-2010,509873.0,0,76.35,2.792,132.5984,10.409,2010-07-30,2010,7,July,Q3,30,Non-Holiday
29,6/8/2010,519788.0,0,74.37,2.792,132.6142,10.409,2010-08-06,2010,8,August,Q3,31,Non-Holiday
29,13-08-2010,495269.0,0,74.75,2.81,132.63,10.409,2010-08-13,2010,8,August,Q3,32,Non-Holiday
29,20-08-2010,531640.0,0,73.21,2.796,132.6616,10.409,2010-08-20,2010,8,August,Q3,33,Non-Holiday
29,27-08-2010,545766.0,0,68.99,2.77,132.6932,10.409,2010-08-27,2010,8,August,Q3,34,Non-Holiday
29,3/9/2010,579272.0,0,75.85,2.735,132.7248,10.409,2010-09-03,2010,9,September,Q3,35,Non-Holiday
29,10/9/2010,491290.0,1,68.6,2.717,132.7565,10.409,2010-09-10,2010,9,September,Q3,36,Holiday
29,17-09-2010,463753.0,0,62.49,2.716,132.7671,10.409,2010-09-17,2010,9,September,Q3,37,Non-Holiday
29,24-09-2010,465338.0,0,65.14,2.718,132.7619,10.409,2010-09-24,2010,9,September,Q3,38,Non-Holiday
29,1/10/2010,474698.0,0,69.31,2.717,132.7568,10.524,2010-10-01,2010,10,October,Q4,39,Non-Holiday
29,8/10/2010,530059.0,0,56.32,2.776,132.7517,10.524,2010-10-08,2010,10,October,Q4,40,Non-Holiday
29,15-10-2010,483012.0,0,55.23,2.878,132.7634,10.524,2010-10-15,2010,10,October,Q4,41,Non-Holiday
29,22-10-2010,505221.0,0,50.24,2.919,132.8171,10.524,2010-10-22,2010,10,October,Q4,42,Non-Holiday
29,29-10-2010,527059.0,0,57.73,2.938,132.8708,10.524,2010-10-29,2010,10,October,Q4,43,Non-Holiday
29,5/11/2010,521003.0,0,44.34,2.938,132.9246,10.524,2010-11-05,2010,11,November,Q4,44,Non-Holiday
29,12/11/2010,524451.0,0,44.42,2.961,132.9783,10.524,2010-11-12,2010,11,November,Q4,45,Non-Holiday
29,19-11-2010,508175.0,0,48.62,3.03,132.9172,10.524,2010-11-19,2010,11,November,Q4,46,Non-Holiday
29,26-11-2010,975269.0,1,44.61,3.07,132.8369,10.524,2010-11-26,2010,11,November,Q4,47,Holiday
29,3/12/2010,642679.0,0,39.42,3.065,132.7567,10.524,2010-12-03,2010,12,December,Q4,48,Non-Holiday
29,10/12/2010,713835.0,0,28.43,3.132,132.6764,10.524,2010-12-10,2010,12,December,Q4,49,Non-Holiday
29,17-12-2010,850538.0,0,30.46,3.139,132.6805,10.524,2010-12-17,2010,12,December,Q4,50,Non-Holiday
29,24-12-2010,1130927.0,0,29.76,3.15,132.7477,10.524,2010-12-24,2010,12,December,Q4,51,Non-Holiday
29,31-12-2010,465992.0,1,28.49,3.177,132.815,10.524,2010-12-31,2010,12,December,Q4,52,Holiday
29,7/1/2011,455952.0,0,32.56,3.193,132.8823,10.256,2011-01-07,2011,1,January,Q1,1,Non-Holiday
29,14-01-2011,426905.0,0,24.76,3.215,132.9511,10.256,2011-01-14,2011,1,January,Q1,2,Non-Holiday
29,21-01-2011,445134.0,0,26.8,3.232,133.0285,10.256,2011-01-21,2011,1,January,Q1,3,Non-Holiday
29,28-01-2011,410427.0,0,20.61,3.243,133.106,10.256,2011-01-28,2011,1,January,Q1,4,Non-Holiday
29,4/2/2011,504127.0,0,26.39,3.24,133.1834,10.256,2011-02-04,2011,2,February,Q1,5,Non-Holiday
29,11/2/2011,550388.0,1,28.89,3.255,133.2609,10.256,2011-02-11,2011,2,February,Q1,6,Holiday
29,18-02-2011,542529.0,0,35.34,3.263,133.3701,10.256,2011-02-18,2011,2,February,Q1,7,Non-Holiday
29,25-02-2011,483660.0,0,30.23,3.281,133.4921,10.256,2011-02-25,2011,2,February,Q1,8,Non-Holiday
29,4/3/2011,536032.0,0,33.52,3.437,133.6141,10.256,2011-03-04,2011,3,March,Q1,9,Non-Holiday
29,11/3/2011,493430.0,0,41.42,3.6,133.7361,10.256,2011-03-11,2011,3,March,Q1,10,Non-Holiday
29,18-03-2011,493653.0,0,43.38,3.634,133.8492,10.256,2011-03-18,2011,3,March,Q1,11,Non-Holiday
29,25-03-2011,478773.0,0,38.77,3.624,133.9587,10.256,2011-03-25,2011,3,March,Q1,12,Non-Holiday
29,1/4/2011,475615.0,0,36.04,3.638,134.0683,9.966,2011-04-01,2011,4,April,Q2,13,Non-Holiday
29,8/4/2011,505304.0,0,44.42,3.72,134.1778,9.966,2011-04-08,2011,4,April,Q2,14,Non-Holiday
29,15-04-2011,518246.0,0,48.88,3.823,134.2785,9.966,2011-04-15,2011,4,April,Q2,15,Non-Holiday
29,22-04-2011,589253.0,0,47.76,3.919,134.3571,9.966,2011-04-22,2011,4,April,Q2,16,Non-Holiday
29,29-04-2011,493079.0,0,57.2,3.988,134.4357,9.966,2011-04-29,2011,4,April,Q2,17,Non-Holiday
29,6/5/2011,534373.0,0,53.63,4.078,134.5144,9.966,2011-05-06,2011,5,May,Q2,18,Non-Holiday
29,13-05-2011,549551.0,0,57.71,4.095,134.593,9.966,2011-05-13,2011,5,May,Q2,19,Non-Holiday
29,20-05-2011,492933.0,0,58.56,4.101,134.6804,9.966,2011-05-20,2011,5,May,Q2,20,Non-Holiday
29,27-05-2011,550736.0,0,62.59,4.034,134.7678,9.966,2011-05-27,2011,5,May,Q2,21,Non-Holiday
29,3/6/2011,598252.0,0,70.09,3.973,134.8552,9.966,2011-06-03,2011,6,June,Q2,22,Non-Holiday
29,10/6/2011,558431.0,0,69.53,3.924,134.9425,9.966,2011-06-10,2011,6,June,Q2,23,Non-Holiday
29,17-06-2011,536914.0,0,63.97,3.873,135.0837,9.966,2011-06-17,2011,6,June,Q2,24,Non-Holiday
29,24-06-2011,545368.0,0,68.53,3.851,135.2653,9.966,2011-06-24,2011,6,June,Q2,25,Non-Holiday
29,1/7/2011,567115.0,0,70.8,3.815,135.4468,9.863,2011-07-01,2011,7,July,Q3,26,Non-Holiday
29,8/7/2011,547586.0,0,74.22,3.784,135.6283,9.863,2011-07-08,2011,7,July,Q3,27,Non-Holiday
29,15-07-2011,505246.0,0,75.2,3.827,135.7837,9.863,2011-07-15,2011,7,July,Q3,28,Non-Holiday
29,22-07-2011,507336.0,0,77.79,3.882,135.8738,9.863,2011-07-22,2011,7,July,Q3,29,Non-Holiday
29,29-07-2011,474653.0,0,75.32,3.898,135.9639,9.863,2011-07-29,2011,7,July,Q3,30,Non-Holiday
29,5/8/2011,503486.0,0,75.33,3.903,136.054,9.863,2011-08-05,2011,8,August,Q3,31,Non-Holiday
29,12/8/2011,471312.0,0,74.69,3.88,136.1441,9.863,2011-08-12,2011,8,August,Q3,32,Non-Holiday
29,19-08-2011,498056.0,0,71.3,3.82,136.1831,9.863,2011-08-19,2011,8,August,Q3,33,Non-Holiday
29,26-08-2011,608295.0,0,72.22,3.796,136.2136,9.863,2011-08-26,2011,8,August,Q3,34,Non-Holiday
29,2/9/2011,497086.0,0,69.16,3.784,136.2441,9.863,2011-09-02,2011,9,September,Q3,35,Non-Holiday
29,9/9/2011,505407.0,1,69.14,3.809,136.2746,9.863,2011-09-09,2011,9,September,Q3,36,Holiday
29,16-09-2011,474129.0,0,68.08,3.809,136.3145,9.863,2011-09-16,2011,9,September,Q3,37,Non-Holiday
29,23-09-2011,475696.0,0,62.36,3.758,136.367,9.863,2011-09-23,2011,9,September,Q3,38,Non-Holiday
29,30-09-2011,446516.0,0,69.78,3.684,136.4195,9.863,2011-09-30,2011,9,September,Q3,39,Non-Holiday
29,7/10/2011,514993.0,0,56.44,3.633,136.472,9.357,2011-10-07,2011,10,October,Q4,40,Non-Holiday
29,14-10-2011,475776.0,0,62.63,3.583,136.5151,9.357,2011-10-14,2011,10,October,Q4,41,Non-Holiday
29,21-10-2011,505068.0,0,59.3,3.618,136.5018,9.357,2011-10-21,2011,10,October,Q4,42,Non-Holiday
29,28-10-2011,515120.0,0,49.31,3.604,136.4885,9.357,2011-10-28,2011,10,October,Q4,43,Non-Holiday
